Sat Feb  8 21:02:57 2020,374,0,0.8,0.19,7.7,1.69,-5.08,-1.58,4
Sat Feb  8 21:02:57 2020,375,0,0.79,0.07,7.65,1.64,-4.21,-0.96,4
Sat Feb  8 21:02:57 2020,376,0,0.89,0.07,7.76,2.63,-5.68,-2.31,4
Sat Feb  8 21:02:58 2020,377,0,0.78,0.13,7.84,0.41,-2.65,-0.45,4
Sat Feb  8 21:02:58 2020,378,0,0.78,0.12,7.7,3.49,-4.07,-0.34,4
Sat Feb  8 21:02:58 2020,379,0,0.82,0.09,7.59,1.04,-4.37,-1.87,4
Sat Feb  8 21:02:58 2020,380,0,0.82,0.17,7.62,2.02,-4.69,-2.16,4
Sat Feb  8 21:02:59 2020,381,0,0.81,0.18,7.63,2.36,-4.4,-2.05,4
Sat Feb  8 21:02:59 2020,382,0,0.78,0.1,7.61,2.88,-3.83,-0.91,4
Sat Feb  8 21:02:59 2020,383,0,0.8,0.13,7.67,1.8,-3.95,-1.67,4
Sat Feb  8 21:02:59 2020,384,0,0.69,0.08,7.86,-0.06,-5.67,-1.51,4
Sat Feb  8 21:03:00 2020,385,0,0.85,0.05,7.65,2.31,-4.34,-2.27,4
Sat Feb  8 21:03:00 2020,386,0,0.8,0.09,7.71,2.44,-4.62,-0.5,4
Sat Feb  8 21:03:00 2020,387,0,0.91,-0.03,7.64,1.26,-5.01,-1.95,4
Sat Feb  8 21:03:00 2020,388,0,0.81,0.15,7.73,1.5,-3.96,-1.08,4
Sat Feb  8 21:03:01 2020,389,0,0.88,0.06,7.61,2.49,-1.4,-1.52,4
Sat Feb  8 21:03:01 2020,390,0,0.8,0.06,7.69,0.67,-3.07,-1.32,4
Sat Feb  8 21:03:01 2020,391,0,0.85,0.04,7.61,2.82,-3.08,-0.72,4
Sat Feb  8 21:03:02 2020,392,0,0.63,0.02,7.93,1.38,-2.26,0.08,4
Sat Feb  8 21:03:02 2020,393,0,0.66,0.09,7.7,-0.2,-4.81,-3,4
Sat Feb  8 21:03:02 2020,394,0,0.69,0.09,7.71,0.64,-4.1,-1.52,4
Sat Feb  8 21:03:02 2020,395,0,0.67,0.08,7.69,3.24,-5.91,-2.74,4
Sat Feb  8 21:03:03 2020,396,0,0.74,0.09,7.65,2.6,-4.73,-0.89,4
Sat Feb  8 21:03:03 2020,397,0,0.73,0.05,7.66,2.3,-3.62,-1.54,4
Sat Feb  8 21:03:03 2020,398,0,0.87,0.03,7.64,0.9,-3.28,-1.24,4
Sat Feb  8 21:03:03 2020,399,0,0.77,0.08,7.72,1.65,-4.02,-2.06,4
Sat Feb  8 21:03:04 2020,400,0,0.79,0.04,7.66,1.94,-4.33,-1.31,4
Sat Feb  8 21:03:04 2020,401,0,0.78,0.06,7.68,1.96,-4.73,-1.43,4
Sat Feb  8 21:03:04 2020,402,0,0.72,0.09,7.65,2.59,-4.01,-0.61,4
Sat Feb  8 21:03:04 2020,403,0,0.74,0.05,7.71,1.91,-3.88,-1.57,4
Sat Feb  8 21:03:05 2020,404,0,0.8,0.05,7.59,2.28,-4.07,-1.16,4
Sat Feb  8 21:03:05 2020,405,0,0.77,0.1,7.63,1.73,-5.84,-4.77,4
Sat Feb  8 21:03:27 2020,490,0,-7.91,0.17,0.59,0.74,-6.15,-1.56,5
Sat Feb  8 21:03:27 2020,491,0,-7.81,0.16,0.42,0.85,-3.63,-2.23,5
Sat Feb  8 21:03:27 2020,492,0,-7.82,0.16,0.49,2.28,-4.33,-0.7,5
Sat Feb  8 21:03:28 2020,493,0,-7.83,0.2,0.55,-1.47,-7.44,-1.94,5
